Z,Ebind,Occ,Element,subshell,CCp,Eic,Vi_q0,nmax,nh,shell_colours,multiplier
99,4.62,34,Einsteinium,N3,1.175E-06,1998.67,1.32999999999993,4,3,"rgb(32,178,170)",2.60526315789488
99,4.537,35,Einsteinium,N3,1.175E-06,1998.67,1.32999999999993,4,2,"rgb(32,178,170)",1.70563909774445
99,4.456,36,Einsteinium,N3,1.175E-06,1998.67,1.32999999999993,4,1,"rgb(32,178,170)",0.837593984962452
99,4.12,37,Einsteinium,N4,1.107E-08,1998.97,1.02999999999997,4,4,"rgb(0,206,209)",4.00000000000011
99,4.038,38,Einsteinium,N4,1.107E-08,1998.97,1.02999999999997,4,3,"rgb(0,206,209)",2.940291262136
99,3.947,39,Einsteinium,N4,1.107E-08,1998.97,1.02999999999997,4,2,"rgb(0,206,209)",1.91601941747578
99,3.866,40,Einsteinium,N4,1.107E-08,1998.97,1.02999999999997,4,1,"rgb(0,206,209)",0.938349514563132
99,3.694,41,Einsteinium,N5,1.139E-08,1999.04,0.960000000000036,6,6,"rgb(64,224,208)",3.84791666666652
99,3.616,42,Einsteinium,N5,1.139E-08,1999.04,0.960000000000036,6,5,"rgb(64,224,208)",3.13888888888877
99,3.535,43,Einsteinium,N5,1.139E-08,1999.04,0.960000000000036,6,4,"rgb(64,224,208)",2.45486111111102
99,3.449,44,Einsteinium,N5,1.139E-08,1999.04,0.960000000000036,6,3,"rgb(64,224,208)",1.7963541666666
99,3.37,45,Einsteinium,N5,1.139E-08,1999.04,0.960000000000036,6,2,"rgb(64,224,208)",1.17013888888884
99,3.294,46,Einsteinium,N5,1.139E-08,1999.04,0.960000000000036,6,1,"rgb(64,224,208)",0.571874999999978
99,2.85,47,Einsteinium,N6,7.01E-12,1999.42,0.579999999999927,6,6,"rgb(102,205,170)",4.91379310344889
99,2.76,48,Einsteinium,N6,7.01E-12,1999.42,0.579999999999927,6,5,"rgb(102,205,170)",3.96551724137981
99,2.68,49,Einsteinium,N6,7.01E-12,1999.42,0.579999999999927,6,4,"rgb(102,205,170)",3.08045977011533
99,2.58,50,Einsteinium,N6,7.01E-12,1999.42,0.579999999999927,6,3,"rgb(102,205,170)",2.22413793103476
99,2.49,51,Einsteinium,N6,7.01E-12,1999.42,0.579999999999927,6,2,"rgb(102,205,170)",1.4310344827588
99,2.41,52,Einsteinium,N6,7.01E-12,1999.42,0.579999999999927,6,1,"rgb(102,205,170)",0.692528735632271
99,2.3,53,Einsteinium,N7,2.6E-11,1999.43,0.569999999999936,8,8,"rgb(127,255,212)",4.0350877192987
99,2.22,54,Einsteinium,N7,2.6E-11,1999.43,0.569999999999936,8,7,"rgb(127,255,212)",3.40789473684249
99,2.13,55,Einsteinium,N7,2.6E-11,1999.43,0.569999999999936,8,6,"rgb(127,255,212)",2.80263157894768
99,2.04,56,Einsteinium,N7,2.6E-11,1999.43,0.569999999999936,8,5,"rgb(127,255,212)",2.23684210526341
99,1.95,57,Einsteinium,N7,2.6E-11,1999.43,0.569999999999936,8,4,"rgb(127,255,212)",1.71052631578966
99,1.87,58,Einsteinium,N7,2.6E-11,1999.43,0.569999999999936,8,3,"rgb(127,255,212)",1.23026315789487
99,1.78,59,Einsteinium,N7,2.6E-11,1999.43,0.569999999999936,8,2,"rgb(127,255,212)",0.780701754386052
99,1.69,60,Einsteinium,N7,2.6E-11,1999.43,0.569999999999936,8,1,"rgb(127,255,212)",0.370614035087761
99,1.53,61,Einsteinium,O1,1.061E-05,1999.56,0.440000000000055,2,2,"rgb(0,255,255)",3.4772727272723
99,1.48,62,Einsteinium,O1,1.061E-05,1999.56,0.440000000000055,2,1,"rgb(0,255,255)",1.68181818181797
99,1.36,63,Einsteinium,O2,2.62E-06,1999.64,0.3599999999999,2,2,"rgb(0,250,154)",3.77777777777883
99,1.31,64,Einsteinium,O2,2.62E-06,1999.64,0.3599999999999,2,1,"rgb(0,250,154)",1.81944444444495
99,1.18,65,Einsteinium,O3,2.9E-07,1999.74,0.259999999999991,4,4,"rgb(0,255,127)",4.5384615384617
99,1.14,66,Einsteinium,O3,2.9E-07,1999.74,0.259999999999991,4,3,"rgb(0,255,127)",3.28846153846165
99,1.1,67,Einsteinium,O3,2.9E-07,1999.74,0.259999999999991,4,2,"rgb(0,255,127)",2.11538461538469
99,1.06,68,Einsteinium,O3,2.9E-07,1999.74,0.259999999999991,4,1,"rgb(0,255,127)",1.0192307692308
99,0.895,69,Einsteinium,O4,2.4E-09,1999.84,0.160000000000082,4,4,"rgb(173,255,47)",5.59374999999714
99,0.861,70,Einsteinium,O4,2.4E-09,1999.84,0.160000000000082,4,3,"rgb(173,255,47)",4.03593749999794
99,0.824,71,Einsteinium,O4,2.4E-09,1999.84,0.160000000000082,4,2,"rgb(173,255,47)",2.57499999999868
99,0.79,72,Einsteinium,O4,2.4E-09,1999.84,0.160000000000082,4,1,"rgb(173,255,47)",1.23437499999937
99,0.738,73,Einsteinium,O5,2.44E-09,1999.86,0.1400000000001,6,6,"rgb(107,142,35)",5.2714285714248
99,0.705,74,Einsteinium,O5,2.44E-09,1999.86,0.1400000000001,6,5,"rgb(107,142,35)",4.19642857142557
99,0.672,75,Einsteinium,O5,2.44E-09,1999.86,0.1400000000001,6,4,"rgb(107,142,35)",3.19999999999771
99,0.638,76,Einsteinium,O5,2.44E-09,1999.86,0.1400000000001,6,3,"rgb(107,142,35)",2.2785714285698
99,0.606,77,Einsteinium,O5,2.44E-09,1999.86,0.1400000000001,6,2,"rgb(107,142,35)",1.44285714285611
99,0.576,78,Einsteinium,O5,2.44E-09,1999.86,0.1400000000001,6,1,"rgb(107,142,35)",0.685714285713796
99,0.421,79,Einsteinium,O6,8.46E-13,1999.99,0.009999999999991,6,6,"rgb(154,205,50)",42.1000000000383
99,0.398,80,Einsteinium,O6,8.46E-13,1999.99,0.009999999999991,6,5,"rgb(154,205,50)",33.1666666666968
99,0.367,81,Einsteinium,O6,8.46E-13,1999.99,0.009999999999991,6,4,"rgb(154,205,50)",24.4666666666889
99,0.342,82,Einsteinium,O6,8.46E-13,1999.99,0.009999999999991,6,3,"rgb(154,205,50)",17.1000000000156
99,0.317,83,Einsteinium,O6,8.46E-13,1999.99,0.009999999999991,6,2,"rgb(154,205,50)",10.5666666666763
99,0.294,84,Einsteinium,O6,8.46E-13,1999.99,0.009999999999991,6,1,"rgb(154,205,50)",4.90000000000446
99,0.27,85,Einsteinium,O7,NA,1999.99,0.009999999999991,8,8,"rgb(107,142,35)",27.0000000000246
99,0.252,86,Einsteinium,O7,NA,1999.99,0.009999999999991,8,7,"rgb(107,142,35)",22.0500000000201
99,0.231,87,Einsteinium,O7,NA,1999.99,0.009999999999991,8,6,"rgb(107,142,35)",17.3250000000158
99,0.206,88,Einsteinium,O7,NA,1999.99,0.009999999999991,8,5,"rgb(107,142,35)",12.8750000000117
99,0.18,89,Einsteinium,O7,NA,1999.99,0.009999999999991,8,4,"rgb(107,142,35)",9.00000000000819
99,0.157,90,Einsteinium,O7,NA,1999.99,0.009999999999991,8,3,"rgb(107,142,35)",5.88750000000536
99,0.137,91,Einsteinium,O7,NA,1999.99,0.009999999999991,8,2,"rgb(107,142,35)",3.42500000000312
99,0.1129,92,Einsteinium,O7,NA,1999.99,0.009999999999991,8,1,"rgb(107,142,35)",1.41125000000128
99,0.097,93,Einsteinium,P1,2.09E-06,1999.9,0.099999999999909,2,2,"rgb(189,183,107)",0.970000000000882
99,0.071,94,Einsteinium,P1,2.09E-06,1999.9,0.099999999999909,2,1,"rgb(189,183,107)",0.355000000000323
99,0.0541,95,Einsteinium,P2,4.51E-07,1999.93,0.069999999999936,2,2,"rgb(255,255,0)",0.772857142857846
99,0.0388,96,Einsteinium,P2,4.51E-07,1999.93,0.069999999999936,2,1,"rgb(255,255,0)",0.277142857143109
99,0.0227,97,Einsteinium,P3,4.04E-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.227000000000206
99,0.0122,98,Einsteinium,P3,4.04E-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.122000000000111
99,0.00636758,99,Einsteinium,P3,4.04E-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.063675800000058
100,160.804,1,Fermium,K,0.00373,1858,142,2,2,"rgb(123,104,238)",1.13242253521127
100,158.1525,2,Fermium,K,0.00373,1858,142,2,1,"rgb(123,104,238)",0.556875
100,40.4822,3,Fermium,L1,0.000647,1972.43,27.5699999999999,2,2,"rgb(25,25,112)",1.46834240116069
100,40,4,Fermium,L1,0.000647,1972.43,27.5699999999999,2,1,"rgb(25,25,112)",0.725426187885384
100,39.1,5,Fermium,L2,0.0001528,1973.34,26.6600000000001,2,2,"rgb(0,0,139)",1.46661665416354
100,38.4,6,Fermium,L2,0.0001528,1973.34,26.6600000000001,2,1,"rgb(0,0,139)",0.720180045011251
100,31.8,7,Fermium,L3,1.491E-05,1979.13,20.8699999999999,4,4,"rgb(0,0,205)",1.52371825586968
100,31.3,8,Fermium,L3,1.491E-05,1979.13,20.8699999999999,4,3,"rgb(0,0,205)",1.12482031624342
100,30.8,9,Fermium,L3,1.491E-05,1979.13,20.8699999999999,4,2,"rgb(0,0,205)",0.737901293723051
100,30.3,10,Fermium,L3,1.491E-05,1979.13,20.8699999999999,4,1,"rgb(0,0,205)",0.362961188308579
100,15,11,Fermium,M1,0.0001554,1992.8,7.20000000000005,2,2,"rgb(0,0,255)",2.08333333333332
100,14.8,12,Fermium,M1,0.0001554,1992.8,7.20000000000005,2,1,"rgb(0,0,255)",1.02777777777777
100,14.4,13,Fermium,M2,4.18E-05,1993.22,6.77999999999997,2,2,"rgb(65,105,225)",2.12389380530974
100,14.18,14,Fermium,M2,4.18E-05,1993.22,6.77999999999997,2,1,"rgb(65,105,225)",1.04572271386431
100,12.39,15,Fermium,M3,4.36E-06,1994.57,5.43000000000006,4,4,"rgb(70,130,180)",2.28176795580108
100,12.22,16,Fermium,M3,4.36E-06,1994.57,5.43000000000006,4,3,"rgb(70,130,180)",1.68784530386738
100,12.02,17,Fermium,M3,4.36E-06,1994.57,5.43000000000006,4,2,"rgb(70,130,180)",1.10681399631675
100,11.85,18,Fermium,M3,4.36E-06,1994.57,5.43000000000006,4,1,"rgb(70,130,180)",0.545580110497231
100,11.28,19,Fermium,M4,3.66E-08,1995.24,4.75999999999999,4,4,"rgb(100,149,237)",2.36974789915967
100,11.08,20,Fermium,M4,3.66E-08,1995.24,4.75999999999999,4,3,"rgb(100,149,237)",1.74579831932773
100,10.86,21,Fermium,M4,3.66E-08,1995.24,4.75999999999999,4,2,"rgb(100,149,237)",1.14075630252101
100,10.66,22,Fermium,M4,3.66E-08,1995.24,4.75999999999999,4,1,"rgb(100,149,237)",0.559873949579833
100,10.16,23,Fermium,M5,3.71E-08,1995.49,4.50999999999999,6,6,"rgb(0,191,255)",2.25277161862528
100,9.97,24,Fermium,M5,3.71E-08,1995.49,4.50999999999999,6,5,"rgb(0,191,255)",1.84220251293422
100,9.77,25,Fermium,M5,3.71E-08,1995.49,4.50999999999999,6,4,"rgb(0,191,255)",1.44419807834442
100,9.57,26,Fermium,M5,3.71E-08,1995.49,4.50999999999999,6,3,"rgb(0,191,255)",1.0609756097561
100,9.37,27,Fermium,M5,3.71E-08,1995.49,4.50999999999999,6,2,"rgb(0,191,255)",0.692535107169255
100,9.2,28,Fermium,M5,3.71E-08,1995.49,4.50999999999999,6,1,"rgb(0,191,255)",0.339985218033999
100,5.86,29,Fermium,N1,4.32E-05,1998.06,1.94000000000005,2,2,"rgb(0,128,128)",3.02061855670095
100,5.76,30,Fermium,N1,4.32E-05,1998.06,1.94000000000005,2,1,"rgb(0,128,128)",1.48453608247418
100,5.51,31,Fermium,N2,1.171E-05,1998.26,1.74000000000001,2,2,"rgb(95,158,160)",3.16666666666665
100,5.42,32,Fermium,N2,1.171E-05,1998.26,1.74000000000001,2,1,"rgb(95,158,160)",1.55747126436781
100,4.84,33,Fermium,N3,1.245E-06,1998.63,1.36999999999989,4,4,"rgb(32,178,170)",3.53284671532875
100,4.76,34,Fermium,N3,1.245E-06,1998.63,1.36999999999989,4,3,"rgb(32,178,170)",2.6058394160586
100,4.67,35,Fermium,N3,1.245E-06,1998.63,1.36999999999989,4,2,"rgb(32,178,170)",1.70437956204393
100,4.586,36,Fermium,N3,1.245E-06,1998.63,1.36999999999989,4,1,"rgb(32,178,170)",0.83686131386868
100,4.245,37,Fermium,N4,1.215E-08,1998.93,1.06999999999994,4,4,"rgb(0,206,209)",3.9672897196264
100,4.16,38,Fermium,N4,1.215E-08,1998.93,1.06999999999994,4,3,"rgb(0,206,209)",2.91588785046746
100,4.07,39,Fermium,N4,1.215E-08,1998.93,1.06999999999994,4,2,"rgb(0,206,209)",1.90186915887862
100,3.986,40,Fermium,N4,1.215E-08,1998.93,1.06999999999994,4,1,"rgb(0,206,209)",0.931308411215009
100,3.81,41,Fermium,N5,1.223E-08,1999,1,6,6,"rgb(64,224,208)",3.81
100,3.73,42,Fermium,N5,1.223E-08,1999,1,6,5,"rgb(64,224,208)",3.10833333333333
100,3.647,43,Fermium,N5,1.223E-08,1999,1,6,4,"rgb(64,224,208)",2.43133333333333
100,3.561,44,Fermium,N5,1.223E-08,1999,1,6,3,"rgb(64,224,208)",1.7805
100,3.48,45,Fermium,N5,1.223E-08,1999,1,6,2,"rgb(64,224,208)",1.16
100,3.403,46,Fermium,N5,1.223E-08,1999,1,6,1,"rgb(64,224,208)",0.567166666666667
100,2.95,47,Fermium,N6,7.82E-12,1999.38,0.619999999999891,6,6,"rgb(102,205,170)",4.75806451612987
100,2.85,48,Fermium,N6,7.82E-12,1999.38,0.619999999999891,6,5,"rgb(102,205,170)",3.830645161291
100,2.76,49,Fermium,N6,7.82E-12,1999.38,0.619999999999891,6,4,"rgb(102,205,170)",2.96774193548439
100,2.68,50,Fermium,N6,7.82E-12,1999.38,0.619999999999891,6,3,"rgb(102,205,170)",2.16129032258103
100,2.59,51,Fermium,N6,7.82E-12,1999.38,0.619999999999891,6,2,"rgb(102,205,170)",1.39247311827981
100,2.49,52,Fermium,N6,7.82E-12,1999.38,0.619999999999891,6,1,"rgb(102,205,170)",0.669354838709795
100,2.39,53,Fermium,N7,2.88E-11,1999.4,0.599999999999909,8,8,"rgb(127,255,212)",3.98333333333394
100,2.3,54,Fermium,N7,2.88E-11,1999.4,0.599999999999909,8,7,"rgb(127,255,212)",3.35416666666717
100,2.21,55,Fermium,N7,2.88E-11,1999.4,0.599999999999909,8,6,"rgb(127,255,212)",2.76250000000042
100,2.12,56,Fermium,N7,2.88E-11,1999.4,0.599999999999909,8,5,"rgb(127,255,212)",2.20833333333367
100,2.03,57,Fermium,N7,2.88E-11,1999.4,0.599999999999909,8,4,"rgb(127,255,212)",1.69166666666692
100,1.94,58,Fermium,N7,2.88E-11,1999.4,0.599999999999909,8,3,"rgb(127,255,212)",1.21250000000018
100,1.85,59,Fermium,N7,2.88E-11,1999.4,0.599999999999909,8,2,"rgb(127,255,212)",0.77083333333345
100,1.77,60,Fermium,N7,2.88E-11,1999.4,0.599999999999909,8,1,"rgb(127,255,212)",0.368750000000056
100,1.6,61,Fermium,O1,1.149E-05,1999.54,0.460000000000036,2,2,"rgb(0,255,255)",3.47826086956494
100,1.55,62,Fermium,O1,1.149E-05,1999.54,0.460000000000036,2,1,"rgb(0,255,255)",1.68478260869552
100,1.42,63,Fermium,O2,2.97E-06,1999.62,0.380000000000109,2,2,"rgb(0,250,154)",3.73684210526208
100,1.37,64,Fermium,O2,2.97E-06,1999.62,0.380000000000109,2,1,"rgb(0,250,154)",1.80263157894685
100,1.23,65,Fermium,O3,3.1E-07,1999.73,0.269999999999982,4,4,"rgb(0,255,127)",4.55555555555586
100,1.19,66,Fermium,O3,3.1E-07,1999.73,0.269999999999982,4,3,"rgb(0,255,127)",3.30555555555578
100,1.15,67,Fermium,O3,3.1E-07,1999.73,0.269999999999982,4,2,"rgb(0,255,127)",2.12962962962977
100,1.11,68,Fermium,O3,3.1E-07,1999.73,0.269999999999982,4,1,"rgb(0,255,127)",1.02777777777785
100,0.944,69,Fermium,O4,2.67E-09,1999.83,0.170000000000073,4,4,"rgb(173,255,47)",5.55294117646821
100,0.909,70,Fermium,O4,2.67E-09,1999.83,0.170000000000073,4,3,"rgb(173,255,47)",4.01029411764534
100,0.871,71,Fermium,O4,2.67E-09,1999.83,0.170000000000073,4,2,"rgb(173,255,47)",2.56176470588126
100,0.837,72,Fermium,O4,2.67E-09,1999.83,0.170000000000073,4,1,"rgb(173,255,47)",1.23088235294065
100,0.782,73,Fermium,O5,2.65E-09,1999.86,0.1400000000001,6,6,"rgb(107,142,35)",5.58571428571029
100,0.749,74,Fermium,O5,2.65E-09,1999.86,0.1400000000001,6,5,"rgb(107,142,35)",4.45833333333015
100,0.716,75,Fermium,O5,2.65E-09,1999.86,0.1400000000001,6,4,"rgb(107,142,35)",3.40952380952137
100,0.68,76,Fermium,O5,2.65E-09,1999.86,0.1400000000001,6,3,"rgb(107,142,35)",2.42857142856969
100,0.647,77,Fermium,O5,2.65E-09,1999.86,0.1400000000001,6,2,"rgb(107,142,35)",1.54047619047509
100,0.616,78,Fermium,O5,2.65E-09,1999.86,0.1400000000001,6,1,"rgb(107,142,35)",0.733333333332809
100,0.453,79,Fermium,O6,9.81E-13,1999.99,0.009999999999991,6,6,"rgb(154,205,50)",45.3000000000412
100,0.43,80,Fermium,O6,9.81E-13,1999.99,0.009999999999991,6,5,"rgb(154,205,50)",35.8333333333659
100,0.402,81,Fermium,O6,9.81E-13,1999.99,0.009999999999991,6,4,"rgb(154,205,50)",26.8000000000244
100,0.377,82,Fermium,O6,9.81E-13,1999.99,0.009999999999991,6,3,"rgb(154,205,50)",18.8500000000171
100,0.351,83,Fermium,O6,9.81E-13,1999.99,0.009999999999991,6,2,"rgb(154,205,50)",11.7000000000106
100,0.326,84,Fermium,O6,9.81E-13,1999.99,0.009999999999991,6,1,"rgb(154,205,50)",5.43333333333828
100,0.3,85,Fermium,O7,NA,1999.99,0.009999999999991,8,8,"rgb(107,142,35)",30.0000000000273
100,0.276,86,Fermium,O7,NA,1999.99,0.009999999999991,8,7,"rgb(107,142,35)",24.150000000022
100,0.257,87,Fermium,O7,NA,1999.99,0.009999999999991,8,6,"rgb(107,142,35)",19.2750000000175
100,0.237,88,Fermium,O7,NA,1999.99,0.009999999999991,8,5,"rgb(107,142,35)",14.8125000000135
100,0.209,89,Fermium,O7,NA,1999.99,0.009999999999991,8,4,"rgb(107,142,35)",10.4500000000095
100,0.185,90,Fermium,O7,NA,1999.99,0.009999999999991,8,3,"rgb(107,142,35)",6.93750000000631
100,0.162,91,Fermium,O7,NA,1999.99,0.009999999999991,8,2,"rgb(107,142,35)",4.05000000000368
100,0.136,92,Fermium,O7,NA,1999.99,0.009999999999991,8,1,"rgb(107,142,35)",1.70000000000155
100,0.12,93,Fermium,P1,2.27E-06,1999.9,0.099999999999909,2,2,"rgb(189,183,107)",1.20000000000109
100,0.093,94,Fermium,P1,2.27E-06,1999.9,0.099999999999909,2,1,"rgb(189,183,107)",0.465000000000423
100,0.074,95,Fermium,P2,5.1E-07,1999.92,0.079999999999927,2,2,"rgb(255,255,0)",0.925000000000841
100,0.055,96,Fermium,P2,5.1E-07,1999.92,0.079999999999927,2,1,"rgb(255,255,0)",0.343750000000313
100,0.0393,97,Fermium,P3,4.29E-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.393000000000357
100,0.0232,98,Fermium,P3,4.29E-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.232000000000211
100,0.0124,99,Fermium,P3,4.29E-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.124000000000113
100,0.0065,100,Fermium,P3,4.29E-08,1999.95,0.049999999999955,4,2,"rgb(255,228,181)",0.065000000000059
101,164.764,1,Mendelevium,K,0.00394,1854.4,145.6,2,2,"rgb(123,104,238)",1.13162087912088
101,NA,2,Mendelevium,K,0.00394,1854.4,145.6,2,1,"rgb(123,104,238)",NA
101,41.548,3,Mendelevium,L1,0.000692,1971.62,28.3800000000001,2,2,"rgb(25,25,112)",1.46398872445384
101,41,4,Mendelevium,L1,0.000692,1971.62,28.3800000000001,2,1,"rgb(25,25,112)",0.722339675828045
101,40.1,5,Mendelevium,L2,0.0001704,1972.54,27.46,2,2,"rgb(0,0,139)",1.46030589949017
101,39.5,6,Mendelevium,L2,0.0001704,1972.54,27.46,2,1,"rgb(0,0,139)",0.719227967953386
101,32.5,7,Mendelevium,L3,1.564E-05,1978.64,21.3599999999999,4,4,"rgb(0,0,205)",1.52153558052435
101,32,8,Mendelevium,L3,1.564E-05,1978.64,21.3599999999999,4,3,"rgb(0,0,205)",1.12359550561798
101,31.5,9,Mendelevium,L3,1.564E-05,1978.64,21.3599999999999,4,2,"rgb(0,0,205)",0.737359550561801
101,31,10,Mendelevium,L3,1.564E-05,1978.64,21.3599999999999,4,1,"rgb(0,0,205)",0.362827715355807
101,15.4,11,Mendelevium,M1,0.0001665,1992.57,7.43000000000006,2,2,"rgb(0,0,255)",2.07267833109016
101,15.2,12,Mendelevium,M1,0.0001665,1992.57,7.43000000000006,2,1,"rgb(0,0,255)",1.02288021534319
101,14.8,13,Mendelevium,M2,4.67E-05,1993,7,2,2,"rgb(65,105,225)",2.11428571428571
101,14.56,14,Mendelevium,M2,4.67E-05,1993,7,2,1,"rgb(65,105,225)",1.04
101,12.68,15,Mendelevium,M3,4.59E-06,1994.43,5.56999999999994,4,4,"rgb(70,130,180)",2.27648114901259
101,12.5,16,Mendelevium,M3,4.59E-06,1994.43,5.56999999999994,4,3,"rgb(70,130,180)",1.68312387791743
101,12.31,17,Mendelevium,M3,4.59E-06,1994.43,5.56999999999994,4,2,"rgb(70,130,180)",1.10502692998206
101,12.13,18,Mendelevium,M3,4.59E-06,1994.43,5.56999999999994,4,1,"rgb(70,130,180)",0.544434470377026
101,11.56,19,Mendelevium,M4,3.98E-08,1995.09,4.91000000000008,4,4,"rgb(100,149,237)",2.35437881873723
101,11.35,20,Mendelevium,M4,3.98E-08,1995.09,4.91000000000008,4,3,"rgb(100,149,237)",1.73370672097757
101,11.13,21,Mendelevium,M4,3.98E-08,1995.09,4.91000000000008,4,2,"rgb(100,149,237)",1.13340122199591
101,10.93,22,Mendelevium,M4,3.98E-08,1995.09,4.91000000000008,4,1,"rgb(100,149,237)",0.556517311608952
101,10.41,23,Mendelevium,M5,3.95E-08,1995.37,4.63000000000011,6,6,"rgb(0,191,255)",2.24838012958958
101,10.22,24,Mendelevium,M5,3.95E-08,1995.37,4.63000000000011,6,5,"rgb(0,191,255)",1.83945284377245
101,10.02,25,Mendelevium,M5,3.95E-08,1995.37,4.63000000000011,6,4,"rgb(0,191,255)",1.44276457883366
101,9.81,26,Mendelevium,M5,3.95E-08,1995.37,4.63000000000011,6,3,"rgb(0,191,255)",1.0593952483801
101,9.62,27,Mendelevium,M5,3.95E-08,1995.37,4.63000000000011,6,2,"rgb(0,191,255)",0.692584593232525
101,9.43,28,Mendelevium,M5,3.95E-08,1995.37,4.63000000000011,6,1,"rgb(0,191,255)",0.33945284377249
101,6.03,29,Mendelevium,N1,4.65E-05,1997.99,2.00999999999999,2,2,"rgb(0,128,128)",3.00000000000001
101,5.93,30,Mendelevium,N1,4.65E-05,1997.99,2.00999999999999,2,1,"rgb(0,128,128)",1.47512437810946
101,5.68,31,Mendelevium,N2,1.314E-05,1998.2,1.79999999999995,2,2,"rgb(95,158,160)",3.15555555555563
101,5.58,32,Mendelevium,N2,1.314E-05,1998.2,1.79999999999995,2,1,"rgb(95,158,160)",1.55000000000004
101,4.97,33,Mendelevium,N3,1.319E-06,1998.59,1.41000000000008,4,4,"rgb(32,178,170)",3.52482269503526
101,4.89,34,Mendelevium,N3,1.319E-06,1998.59,1.41000000000008,4,3,"rgb(32,178,170)",2.60106382978708
101,4.8,35,Mendelevium,N3,1.319E-06,1998.59,1.41000000000008,4,2,"rgb(32,178,170)",1.70212765957437
101,4.72,36,Mendelevium,N3,1.319E-06,1998.59,1.41000000000008,4,1,"rgb(32,178,170)",0.836879432624065
101,4.371,37,Mendelevium,N4,1.333E-08,1998.89,1.1099999999999,4,4,"rgb(0,206,209)",3.93783783783819
101,4.286,38,Mendelevium,N4,1.333E-08,1998.89,1.1099999999999,4,3,"rgb(0,206,209)",2.89594594594621
101,4.194,39,Mendelevium,N4,1.333E-08,1998.89,1.1099999999999,4,2,"rgb(0,206,209)",1.88918918918936
101,4.109,40,Mendelevium,N4,1.333E-08,1998.89,1.1099999999999,4,1,"rgb(0,206,209)",0.925450450450534
101,3.926,41,Mendelevium,N5,1.312E-08,1998.97,1.02999999999997,6,6,"rgb(64,224,208)",3.81165048543699
101,3.845,42,Mendelevium,N5,1.312E-08,1998.97,1.02999999999997,6,5,"rgb(64,224,208)",3.1108414239483
101,3.762,43,Mendelevium,N5,1.312E-08,1998.97,1.02999999999997,6,4,"rgb(64,224,208)",2.43495145631074
101,3.675,44,Mendelevium,N5,1.312E-08,1998.97,1.02999999999997,6,3,"rgb(64,224,208)",1.78398058252432
101,3.592,45,Mendelevium,N5,1.312E-08,1998.97,1.02999999999997,6,2,"rgb(64,224,208)",1.1624595469256
101,3.513,46,Mendelevium,N5,1.312E-08,1998.97,1.02999999999997,6,1,"rgb(64,224,208)",0.568446601941763
101,3.05,47,Mendelevium,N6,8.72E-12,1999.36,0.6400000000001,6,6,"rgb(102,205,170)",4.76562499999925
101,2.95,48,Mendelevium,N6,8.72E-12,1999.36,0.6400000000001,6,5,"rgb(102,205,170)",3.84114583333273
101,2.86,49,Mendelevium,N6,8.72E-12,1999.36,0.6400000000001,6,4,"rgb(102,205,170)",2.9791666666662
101,2.76,50,Mendelevium,N6,8.72E-12,1999.36,0.6400000000001,6,3,"rgb(102,205,170)",2.15624999999966
101,2.68,51,Mendelevium,N6,8.72E-12,1999.36,0.6400000000001,6,2,"rgb(102,205,170)",1.39583333333311
101,2.58,52,Mendelevium,N6,8.72E-12,1999.36,0.6400000000001,6,1,"rgb(102,205,170)",0.671874999999895
101,2.48,53,Mendelevium,N7,3.18E-11,1999.37,0.630000000000109,8,8,"rgb(127,255,212)",3.93650793650725
101,2.39,54,Mendelevium,N7,3.18E-11,1999.37,0.630000000000109,8,7,"rgb(127,255,212)",3.31944444444387
101,2.29,55,Mendelevium,N7,3.18E-11,1999.37,0.630000000000109,8,6,"rgb(127,255,212)",2.72619047619
101,2.2,56,Mendelevium,N7,3.18E-11,1999.37,0.630000000000109,8,5,"rgb(127,255,212)",2.1825396825393
101,2.11,57,Mendelevium,N7,3.18E-11,1999.37,0.630000000000109,8,4,"rgb(127,255,212)",1.67460317460288
101,2.02,58,Mendelevium,N7,3.18E-11,1999.37,0.630000000000109,8,3,"rgb(127,255,212)",1.20238095238074
101,1.93,59,Mendelevium,N7,3.18E-11,1999.37,0.630000000000109,8,2,"rgb(127,255,212)",0.765873015872883
101,1.84,60,Mendelevium,N7,3.18E-11,1999.37,0.630000000000109,8,1,"rgb(127,255,212)",0.365079365079302
101,1.66,61,Mendelevium,O1,1.247E-05,1999.52,0.480000000000018,2,2,"rgb(0,255,255)",3.4583333333332
101,1.62,62,Mendelevium,O1,1.247E-05,1999.52,0.480000000000018,2,1,"rgb(0,255,255)",1.68749999999994
101,1.48,63,Mendelevium,O2,3.37E-06,1999.61,0.3900000000001,2,2,"rgb(0,250,154)",3.79487179487082
101,1.43,64,Mendelevium,O2,3.37E-06,1999.61,0.3900000000001,2,1,"rgb(0,250,154)",1.83333333333286
101,1.29,65,Mendelevium,O3,3.31E-07,1999.72,0.279999999999973,4,4,"rgb(0,255,127)",4.60714285714331
