"Z","Species","CS","Occ","Element","Iso_elec","Ground_Shells","Ground_Config","Ground_Level","Ionized_Level","IE","IE_uncertainty","References"
104,"Rf XXX",29,75,"Rutherfordium","Re","Xe4f145d7","5d7","4F9/2","5d6 5D4",0.899,0.004,"L8672c99"
104,"Rf XXXI",30,74,"Rutherfordium","W","Xe4f145d6","5d6","5D4","5d5 6S5/2",0.936,0.004,"L8672c99"
104,"Rf XXXII",31,73,"Rutherfordium","Ta","Xe4f145d5","5d5","6S5/2","5d4 5D0",0.972,0.004,"L8672c99"
104,"Rf XXXIII",32,72,"Rutherfordium","Hf","Xe4f145d4","5d4","5D0","5d3 4F3/2",1.036,0.004,"L8672c99"
104,"Rf XXXIV",33,71,"Rutherfordium","Lu","Xe4f145d3","5d3","4F3/2","5d2 3F2",1.073,0.005,"L8672c99"
104,"Rf XXXV",34,70,"Rutherfordium","Yb","Xe4f145d2","5d2","3F2","5d 2D3/2",1.114,0.005,"L8672c99"
104,"Rf XXXVI",35,69,"Rutherfordium","Tm","Xe4f145d","5d","2D3/2","4f14 1S0",1.151,0.005,"L8672c99"
104,"Rf XXXVII",36,68,"Rutherfordium","Er","Xe4f14","4f14","1S0","4f145p5 2P°3/2",NA,NA,NA
104,"Rf XXXVIII",37,67,"Rutherfordium","Ho","Cd4f145p5","4f145p5","2P°3/2","4f145p4 3P2",NA,NA,NA
104,"Rf XXXIX",38,66,"Rutherfordium","Dy","Cd4f145p4","4f145p4","3P2","4f145p3 2P°3/2",NA,NA,NA
104,"Rf XL",39,65,"Rutherfordium","Tb","Cd4f145p3","4f145p3","2P°3/2","4f145p2 3P0",NA,NA,NA
104,"Rf XLI",40,64,"Rutherfordium","Gd","Cd4f145p2","4f145p2","3P0","4f145p 2P°1/2",NA,NA,NA
104,"Rf XLII",41,63,"Rutherfordium","Eu","Cd4f145p","4f145p","2P°1/2","4f14 1S0",NA,NA,NA
104,"Rf XLIII",42,62,"Rutherfordium","Sm","Cd4f14","4f14","1S0","4f145s 2S1/2",NA,NA,NA
104,"Rf XLIV",43,61,"Rutherfordium","Pm","Kr4d104f145s","4f145s","2S1/2","4f14 1S0",NA,NA,NA
104,"Rf XLV",44,60,"Rutherfordium","Nd","Kr4d104f14","4f14","1S0","4f13 2F°7/2",NA,NA,NA
104,"Rf XLVI",45,59,"Rutherfordium","Pr","Kr4d104f13","4f13","2F°7/2","4f12",NA,NA,NA
104,"Rf XLVII",46,58,"Rutherfordium","Ce","Kr4d104f12","4f12",NA,"4f11 4I°15/2",NA,NA,NA
104,"Rf XLVIII",47,57,"Rutherfordium","La","Kr4d104f11","4f11","4I°15/2","4f10 5I8",NA,NA,NA
104,"Rf XLIX",48,56,"Rutherfordium","Ba","Kr4d104f10","4f10","5I8","4f9 6H°15/2",NA,NA,NA
104,"Rf L",49,55,"Rutherfordium","Cs","Kr4d104f9","4f9","6H°15/2","4f8 7F6",NA,NA,NA
104,"Rf LI",50,54,"Rutherfordium","Xe","Kr4d104f8","4f8","7F6","4f7 8S°7/2",NA,NA,NA
104,"Rf LII",51,53,"Rutherfordium","I","Kr4d104f7","4f7","8S°7/2","4f6 7F0",NA,NA,NA
104,"Rf LIII",52,52,"Rutherfordium","Te","Kr4d104f6","4f6","7F0","4f5 6H°5/2",NA,NA,NA
104,"Rf LIV",53,51,"Rutherfordium","Sb","Kr4d104f5","4f5","6H°5/2","4f4 5I4",NA,NA,NA
104,"Rf LV",54,50,"Rutherfordium","Sn","Kr4d104f4","4f4","5I4","4f3 4I°9/2",NA,NA,NA
104,"Rf LVI",55,49,"Rutherfordium","In","Kr4d104f3","4f3","4I°9/2","4f2 3H4",NA,NA,NA
104,"Rf LVII",56,48,"Rutherfordium","Cd","Kr4d104f2","4f2","3H4","4f 2F°5/2",NA,NA,NA
104,"Rf LVIII",57,47,"Rutherfordium","Ag","Kr4d104f","4f","2F°5/2","4d10 1S0",NA,NA,NA
104,"Rf LIX",58,46,"Rutherfordium","Pd","Kr4d10","4d10","1S0","4d9 2D5/2",3.857,0.006,"L8672c99"
104,"Rf LX",59,45,"Rutherfordium","Rh","Kr4d9","4d9","2D5/2","4d8 3F4",3.938,0.007,"L8672c99"
104,"Rf LXI",60,44,"Rutherfordium","Ru","Kr4d8","4d8","3F4","4d7 4F9/2",4.025,0.01,"L8672c99"
104,"Rf LXII",61,43,"Rutherfordium","Tc","Kr4d7","4d7","4F9/2","4d6 5D4",4.116,0.012,"L8672c99"
104,"Rf LXIII",62,42,"Rutherfordium","Mo","Kr4d6","4d6","5D4","4d5 5/2",4.203,0.015,"L8672c99"
104,"Rf LXIV",63,41,"Rutherfordium","Nb","Kr4d5","4d5","5/2","4d4 5D0",4.287,0.019,"L8672c99"
104,"Rf LXV",64,40,"Rutherfordium","Zr","Kr4d4","4d4","5D0","4d3 4F3/2",4.489,0.024,"L8672c99"
104,"Rf LXVI",65,39,"Rutherfordium","Y","Kr4d3","4d3","4F3/2","4d2 3F2",4.58,0.03,"L8672c99"
104,"Rf LXVII",66,38,"Rutherfordium","Sr","Kr4d2","4d2","3F2","4d 2D3/2",4.67,0.04,"L8672c99"
104,"Rf LXVIII",67,37,"Rutherfordium","Rb","Kr4d","4d","2D3/2","4p6 1S0",4.76,0.04,"L8672c99"
104,"Rf LXIX",68,36,"Rutherfordium","Kr","Ar3d104s24p6","4p6","1S0","4p5 2P°3/2",5.13,0.05,"L8672c99"
104,"Rf LXX",69,35,"Rutherfordium","Br","Ar3d104s24p5","4p5","2P°3/2","4p4 3P2",5.21,0.05,"L8672c99"
104,"Rf LXXI",70,34,"Rutherfordium","Se","Ar3d104s24p4","4p4","3P2","4p3°3/2",5.3,0.06,"L8672c99"
104,"Rf LXXII",71,33,"Rutherfordium","As","Ar3d104s24p3","4p3","°3/2","4p2 3P0",5.39,0.06,"L8672c99"
104,"Rf LXXIII",72,32,"Rutherfordium","Ge","Ar3d104s24p2","4p2","3P0","4p 2P°1/2",6.1,0.07,"L8672c99"
104,"Rf LXXIV",73,31,"Rutherfordium","Ga","Ar3d104s24p","4p","2P°1/2","4s2 1S0",6.2,0.09,"L8672c99"
104,"Rf LXXV",74,30,"Rutherfordium","Zn","Ar3d104s2","4s2","1S0","4s 2S1/2",6.47,0.09,"L8672c99"
104,"Rf LXXVI",75,29,"Rutherfordium","Cu","Ar3d104s","4s","2S1/2","3d10 1S0",6.57,0.1,"L8672c99"
104,"Rf LXXVII",76,28,"Rutherfordium","Ni","Ar3d10","3d10","1S0","3d9 2D5/2",10.17,0.11,"L8672c99"
104,"Rf LXXVIII",77,27,"Rutherfordium","Co","Ar3d9","3d9","2D5/2","3d8 3F4",10.36,0.12,"L8672c99"
104,"Rf LXXIX",78,26,"Rutherfordium","Fe","Ar3d8","3d8","3F4","3d7 4F9/2",10.56,0.12,"L8672c99"
104,"Rf LXXX",79,25,"Rutherfordium","Mn","Ar3d7","3d7","4F9/2","3d6 4",10.78,0.14,"L8672c99"
104,"Rf LXXXI",80,24,"Rutherfordium","Cr","Ar3d6","3d6","4","3d5 5/2",10.98,0.15,"L8672c99"
104,"Rf LXXXII",81,23,"Rutherfordium","V","Ar3d5","3d5","5/2","3d4 5D0",11.18,0.16,"L8672c99"
104,"Rf LXXXIII",82,22,"Rutherfordium","Ti","Ar3d4","3d4","5D0","3d3 4F3/2",11.75,0.17,"L8672c99"
104,"Rf LXXXIV",83,21,"Rutherfordium","Sc","Ar3d3","3d3","4F3/2","3d2 3F2",11.96,0.19,"L8672c99"
104,"Rf LXXXV",84,20,"Rutherfordium","Ca","Ar3d2","3d2","3F2","3d 2D3/2",12.2,0.2,"L8672c99"
104,"Rf LXXXVI",85,19,"Rutherfordium","K","Ar3d","3d","2D3/2","3p6 1S0",12.41,0.22,"L8672c99"
104,"Rf LXXXVII",86,18,"Rutherfordium","Ar","Ne3s23p6","3p6","1S0","3p5 2P°3/2",13.01,0.24,"L8672c99"
104,"Rf LXXXVIII",87,17,"Rutherfordium","Cl","Ne3s23p5","3p5","2P°3/2","3p4 3P2",13.19,0.25,"L8672c99"
104,"Rf LXXXIX",88,16,"Rutherfordium","S","Ne3s23p4","3p4","3P2","3p3 2P°3/2",13.4,0.3,"L8672c99"
104,"Rf XC",89,15,"Rutherfordium","P","Ne3s23p3","3p3","2P°3/2","3p2 3P0",13.6,0.3,"L8672c99"
104,"Rf XCI",90,14,"Rutherfordium","Si","Ne3s23p2","3p2","3P0","3p 2P°1/2",15.8,0.3,"L8672c99"
104,"Rf XCII",91,13,"Rutherfordium","Al","Ne3s23p","3p","2P°1/2","3s2 1S0",16,0.3,"L8672c99"
104,"Rf XCIII",92,12,"Rutherfordium","Mg","Ne3s2","3s2","1S0","3s 2S1/2",16.4,0.4,"L8672c99"
104,"Rf XCIV",93,11,"Rutherfordium","Na","Ne3s","3s","2S1/2","2p6 1S0",16.7,0.4,"L8672c99"
104,"Rf XCV",94,10,"Rutherfordium","Ne","1s22s22p6","2p6","1S0","2p5 2P°3/2",33.1,0.4,"L8672c99"
104,"Rf XCVI",95,9,"Rutherfordium","F","1s22s22p5","2p5","2P°3/2","2p4 3P2",33.6,0.4,"L8672c99"
104,"Rf XCVII",96,8,"Rutherfordium","O","1s22s22p4","2p4","3P2","2p21/22p3/2 0,3/2°3/2",34.1,0.4,"L8672c99"
104,"Rf XCVIII",97,7,"Rutherfordium","N","1s22s22p3","2p21/22p3/2","0,3/2°3/2","2p2 3P0",34.6,0.4,"L8672c99"
104,"Rf XCIX",98,6,"Rutherfordium","C","1s22s22p2","2p2","3P0","2p 2P°1/2",42.7,0.5,"L8672c99"
104,"Rf C",99,5,"Rutherfordium","B","1s22s22p","2p","2P°1/2","2s2 1S0",43.4,0.5,"L8672c99"
104,"Rf CI",100,4,"Rutherfordium","Be","1s22s2","2s2","1S0","2s 2S1/2",44.3,0.5,"L8672c99"
104,"Rf CII",101,3,"Rutherfordium","Li","1s22s","2s","2S1/2","1s2 1S0",NA,NA,NA
104,"Rf CIII",102,2,"Rutherfordium","He","1s2","1s2","1S0","1s 2S1/2",NA,NA,NA
104,"Rf CIV",103,1,"Rutherfordium","H","1s","1s","2S1/2",NA,177.148,0.008,"L7188"
105,"Db I",0,105,"Dubnium","Db","Rn5f146d37s2","6d37s2","4F3/2","6d27s2 3F2",0.0068,5e-04,"L12825"
105,"Db II",1,104,"Dubnium","Rf","Rn5f146d27s2","6d27s2","3F2","6d27s 3/2",0.014,0.0016,"L8672c99"
105,"Db III",2,103,"Dubnium","Lr","Rn5f146d27s","6d27s","3/2","6d2 2",0.0231,0.0016,"L8672c99"
105,"Db IV",3,102,"Dubnium","No","Rn5f146d2","6d2","2","5f146d 2D3/2",0.033,0.0017,"L8672c99"
105,"Db V",4,101,"Dubnium","Md","Rn5f146d","5f146d","2D3/2","5f14 1S0",0.043,0.0019,"L8672c99"
105,"Db VI",5,100,"Dubnium","Fm","Rn5f14","5f14","1S0","5f13 2F°7/2",0.086,0.002,"L8672c99"
105,"Db VII",6,99,"Dubnium","Es","Rn5f13","5f13","2F°7/2","5f12 3H6",0.0989,0.002,"L8672c99"
105,"Db VIII",7,98,"Dubnium","Cf","Rn5f12","5f12","3H6","5f11 4I°15/2",0.126,0.0021,"L8672c99"
105,"Db IX",8,97,"Dubnium","Bk","Rn5f11","5f11","4I°15/2","5f10 5I8",0.1451,0.0022,"L8672c99"
105,"Db X",9,96,"Dubnium","Cm","Rn5f10","5f10","5I8","5f9 6H°15/2",0.172,0.0022,"L8672c99"
105,"Db XI",10,95,"Dubnium","Am","Rn5f9","5f9","6H°15/2","5f8 7F6",0.196,0.0024,"L8672c99"
105,"Db XII",11,94,"Dubnium","Pu","Rn5f8","5f8","7F6","5f7 8S°7/2",0.2209,0.0025,"L8672c99"
105,"Db XIII",12,93,"Dubnium","Np","Rn5f7","5f7","8S°7/2","5f6 7F0",0.254,0.003,"L8672c99"
105,"Db XIV",13,92,"Dubnium","U","Rn5f6","5f6","7F0","5f5 6H°5/2",0.274,0.003,"L8672c99"
105,"Db XV",14,91,"Dubnium","Pa","Rn5f5","5f5","6H°5/2","5f4 5I4",0.307,0.003,"L8672c99"
105,"Db XVI",15,90,"Dubnium","Th","Rn5f4","5f4","5I4",NA,NA,NA,NA
105,"Db XXVIII",27,78,"Dubnium","Pt","Xe4f145d10","5d10","1S0","5d9 2D5/2",0.838,0.004,"L8672c99"
105,"Db XXIX",28,77,"Dubnium","Ir","Xe4f145d9","5d9","2D5/2","5d8 3F4",0.872,0.004,"L8672c99"
105,"Db XXX",29,76,"Dubnium","Os","Xe4f145d8","5d8","3F4","5d7 4F9/2",0.908,0.004,"L8672c99"
105,"Db XXXI",30,75,"Dubnium","Re","Xe4f145d7","5d7","4F9/2","5d6 5D4",0.948,0.004,"L8672c99"
105,"Db XXXII",31,74,"Dubnium","W","Xe4f145d6","5d6","5D4","5d5 6S5/2",0.985,0.004,"L8672c99"
105,"Db XXXIII",32,73,"Dubnium","Ta","Xe4f145d5","5d5","6S5/2","5d4 5D0",1.022,0.004,"L8672c99"
105,"Db XXXIV",33,72,"Dubnium","Hf","Xe4f145d4","5d4","5D0","5d3 4F3/2",1.089,0.005,"L8672c99"
105,"Db XXXV",34,71,"Dubnium","Lu","Xe4f145d3","5d3","4F3/2","5d2 3F2",1.126,0.005,"L8672c99"
105,"Db XXXVI",35,70,"Dubnium","Yb","Xe4f145d2","5d2","3F2","5d 2D3/2",1.168,0.005,"L8672c99"
105,"Db XXXVII",36,69,"Dubnium","Tm","Xe4f145d","5d","2D3/2","4f14 1S0",1.207,0.005,"L8672c99"
105,"Db XXXVIII",37,68,"Dubnium","Er","Xe4f14","4f14","1S0","4f145p5 2P°3/2",NA,NA,NA
105,"Db XXXIX",38,67,"Dubnium","Ho","Cd4f145p5","4f145p5","2P°3/2","4f145p4 3P2",NA,NA,NA
105,"Db XL",39,66,"Dubnium","Dy","Cd4f145p4","4f145p4","3P2","4f145p3 2P°3/2",NA,NA,NA
105,"Db XLI",40,65,"Dubnium","Tb","Cd4f145p3","4f145p3","2P°3/2","4f145p2 3P0",NA,NA,NA
105,"Db XLII",41,64,"Dubnium","Gd","Cd4f145p2","4f145p2","3P0","4f145p 2P°1/2",NA,NA,NA
105,"Db XLIII",42,63,"Dubnium","Eu","Cd4f145p","4f145p","2P°1/2","4f14 1S0",NA,NA,NA
105,"Db XLIV",43,62,"Dubnium","Sm","Cd4f14","4f14","1S0","4f145s 2S1/2",NA,NA,NA
105,"Db XLV",44,61,"Dubnium","Pm","Kr4d104f145s","4f145s","2S1/2","4f14 1S0",NA,NA,NA
105,"Db XLVI",45,60,"Dubnium","Nd","Kr4d104f14","4f14","1S0","4f13 2F°7/2",NA,NA,NA
105,"Db XLVII",46,59,"Dubnium","Pr","Kr4d104f13","4f13","2F°7/2","4f12",NA,NA,NA
105,"Db XLVIII",47,58,"Dubnium","Ce","Kr4d104f12","4f12",NA,"4f11 4I°15/2",NA,NA,NA
105,"Db XLIX",48,57,"Dubnium","La","Kr4d104f11","4f11","4I°15/2","4f10 5I8",NA,NA,NA
105,"Db L",49,56,"Dubnium","Ba","Kr4d104f10","4f10","5I8","4f9 6H°15/2",NA,NA,NA
105,"Db LI",50,55,"Dubnium","Cs","Kr4d104f9","4f9","6H°15/2","4f8 7F6",NA,NA,NA
105,"Db LII",51,54,"Dubnium","Xe","Kr4d104f8","4f8","7F6","4f7 8S°7/2",NA,NA,NA
105,"Db LIII",52,53,"Dubnium","I","Kr4d104f7","4f7","8S°7/2","4f6 7F0",NA,NA,NA
105,"Db LIV",53,52,"Dubnium","Te","Kr4d104f6","4f6","7F0","4f5 6H°5/2",NA,NA,NA
105,"Db LV",54,51,"Dubnium","Sb","Kr4d104f5","4f5","6H°5/2","4f4 5I4",NA,NA,NA
105,"Db LVI",55,50,"Dubnium","Sn","Kr4d104f4","4f4","5I4","4f3 4I°9/2",NA,NA,NA
105,"Db LVII",56,49,"Dubnium","In","Kr4d104f3","4f3","4I°9/2","4f2 3H4",NA,NA,NA
105,"Db LVIII",57,48,"Dubnium","Cd","Kr4d104f2","4f2","3H4","4f 2F°5/2",NA,NA,NA
105,"Db LIX",58,47,"Dubnium","Ag","Kr4d104f","4f","2F°5/2","4d10 1S0",NA,NA,NA
105,"Db LX",59,46,"Dubnium","Pd","Kr4d10","4d10","1S0","4d9 2D5/2",3.975,0.007,"L8672c99"
105,"Db LXI",60,45,"Dubnium","Rh","Kr4d9","4d9","2D5/2","4d8 3F4",4.057,0.01,"L8672c99"
105,"Db LXII",61,44,"Dubnium","Ru","Kr4d8","4d8","3F4","4d7 4F9/2",4.145,0.012,"L8672c99"
105,"Db LXIII",62,43,"Dubnium","Tc","Kr4d7","4d7","4F9/2","4d6 5D4",4.237,0.015,"L8672c99"
105,"Db LXIV",63,42,"Dubnium","Mo","Kr4d6","4d6","5D4","4d5 5/2",4.326,0.019,"L8672c99"
105,"Db LXV",64,41,"Dubnium","Nb","Kr4d5","4d5","5/2","4d4 5D0",4.411,0.024,"L8672c99"
105,"Db LXVI",65,40,"Dubnium","Zr","Kr4d4","4d4","5D0","4d3 4F3/2",4.62,0.03,"L8672c99"
105,"Db LXVII",66,39,"Dubnium","Y","Kr4d3","4d3","4F3/2","4d2 3F2",4.71,0.04,"L8672c99"
105,"Db LXVIII",67,38,"Dubnium","Sr","Kr4d2","4d2","3F2","4d 2D3/2",4.81,0.04,"L8672c99"
105,"Db LXIX",68,37,"Dubnium","Rb","Kr4d","4d","2D3/2","4p6 1S0",4.9,0.05,"L8672c99"
105,"Db LXX",69,36,"Dubnium","Kr","Ar3d104s24p6","4p6","1S0","4p5 2P°3/2",5.26,0.05,"L8672c99"
105,"Db LXXI",70,35,"Dubnium","Br","Ar3d104s24p5","4p5","2P°3/2","4p4 3P2",5.35,0.06,"L8672c99"
105,"Db LXXII",71,34,"Dubnium","Se","Ar3d104s24p4","4p4","3P2","4p3°3/2",5.45,0.06,"L8672c99"
105,"Db LXXIII",72,33,"Dubnium","As","Ar3d104s24p3","4p3","°3/2","4p2 3P0",5.53,0.07,"L8672c99"
105,"Db LXXIV",73,32,"Dubnium","Ge","Ar3d104s24p2","4p2","3P0","4p 2P°1/2",6.28,0.09,"L8672c99"
105,"Db LXXV",74,31,"Dubnium","Ga","Ar3d104s24p","4p","2P°1/2","4s2 1S0",6.38,0.09,"L8672c99"
105,"Db LXXVI",75,30,"Dubnium","Zn","Ar3d104s2","4s2","1S0","4s 2S1/2",6.65,0.1,"L8672c99"
105,"Db LXXVII",76,29,"Dubnium","Cu","Ar3d104s","4s","2S1/2","3d10 1S0",6.76,0.11,"L8672c99"
105,"Db LXXVIII",77,28,"Dubnium","Ni","Ar3d10","3d10","1S0","3d9 2D5/2",10.42,0.12,"L8672c99"
105,"Db LXXIX",78,27,"Dubnium","Co","Ar3d9","3d9","2D5/2","3d8 3F4",10.61,0.12,"L8672c99"
105,"Db LXXX",79,26,"Dubnium","Fe","Ar3d8","3d8","3F4","3d7 4F9/2",10.82,0.14,"L8672c99"
105,"Db LXXXI",80,25,"Dubnium","Mn","Ar3d7","3d7","4F9/2","3d6 4",11.04,0.15,"L8672c99"
105,"Db LXXXII",81,24,"Dubnium","Cr","Ar3d6","3d6","4","3d5 5/2",11.24,0.16,"L8672c99"
105,"Db LXXXIII",82,23,"Dubnium","V","Ar3d5","3d5","5/2","3d4 5D0",11.44,0.17,"L8672c99"
105,"Db LXXXIV",83,22,"Dubnium","Ti","Ar3d4","3d4","5D0","3d3 4F3/2",12.04,0.19,"L8672c99"
105,"Db LXXXV",84,21,"Dubnium","Sc","Ar3d3","3d3","4F3/2","3d2 3F2",12.25,0.2,"L8672c99"
105,"Db LXXXVI",85,20,"Dubnium","Ca","Ar3d2","3d2","3F2","3d 2D3/2",12.48,0.22,"L8672c99"
105,"Db LXXXVII",86,19,"Dubnium","K","Ar3d","3d","2D3/2","3p6 1S0",12.7,0.24,"L8672c99"
105,"Db LXXXVIII",87,18,"Dubnium","Ar","Ne3s23p6","3p6","1S0","3p5 2P°3/2",13.3,0.25,"L8672c99"
105,"Db LXXXIX",88,17,"Dubnium","Cl","Ne3s23p5","3p5","2P°3/2","3p4 3P2",13.5,0.3,"L8672c99"
105,"Db XC",89,16,"Dubnium","S","Ne3s23p4","3p4","3P2","3p3 2P°3/2",13.7,0.3,"L8672c99"
105,"Db XCI",90,15,"Dubnium","P","Ne3s23p3","3p3","2P°3/2","3p2 3P0",13.9,0.3,"L8672c99"
105,"Db XCII",91,14,"Dubnium","Si","Ne3s23p2","3p2","3P0","3p 2P°1/2",16.2,0.3,"L8672c99"
105,"Db XCIII",92,13,"Dubnium","Al","Ne3s23p","3p","2P°1/2","3s2 1S0",16.4,0.4,"L8672c99"
105,"Db XCIV",93,12,"Dubnium","Mg","Ne3s2","3s2","1S0","3s 2S1/2",16.9,0.4,"L8672c99"
105,"Db XCV",94,11,"Dubnium","Na","Ne3s","3s","2S1/2","2p6 1S0",17.1,0.4,"L8672c99"
105,"Db XCVI",95,10,"Dubnium","Ne","1s22s22p6","2p6","1S0","2p5 2P°3/2",33.8,0.4,"L8672c99"
105,"Db XCVII",96,9,"Dubnium","F","1s22s22p5","2p5","2P°3/2","2p4 3P2",34.3,0.4,"L8672c99"
105,"Db XCVIII",97,8,"Dubnium","O","1s22s22p4","2p4","3P2","2p21/22p3/2 0,3/2°3/2",34.8,0.4,"L8672c99"
105,"Db XCIX",98,7,"Dubnium","N","1s22s22p3","2p21/22p3/2","0,3/2°3/2","2p2 3P0",35.3,0.5,"L8672c99"
105,"Db C",99,6,"Dubnium","C","1s22s22p2","2p2","3P0","2p 2P°1/2",43.8,0.5,"L8672c99"
105,"Db CI",100,5,"Dubnium","B","1s22s22p","2p","2P°1/2","2s2 1S0",44.5,0.5,"L8672c99"
105,"Db CII",101,4,"Dubnium","Be","1s22s2","2s2","1S0","2s 2S1/2",45.4,0.5,"L8672c99"
105,"Db CIII",102,3,"Dubnium","Li","1s22s","2s","2S1/2","1s2 1S0",NA,NA,NA
105,"Db CIV",103,2,"Dubnium","He","1s2","1s2","1S0","1s 2S1/2",NA,NA,NA
105,"Db CV",104,1,"Dubnium","H","1s","1s","2S1/2",NA,181.444,0.009,"L7188"
106,"Sg I",0,106,"Seaborgium","Sg","Rn5f146d47s2","6d47s2","0","6d37s2 4F3/2",0.0078,5e-04,"L7830"
106,"Sg II",1,105,"Seaborgium","Db","Rn5f146d37s2","6d37s2","4F3/2","6d37s 1",0.0171,5e-04,"L7830"
106,"Sg III",2,104,"Seaborgium","Rf","Rn5f146d37s","6d37s","1","6d3 3/2",0.0258,5e-04,"L7830"
106,"Sg IV",3,103,"Seaborgium","Lr","Rn5f146d3","6d3","3/2","6d2 2",0.0355,5e-04,"L7830"
106,"Sg V",4,102,"Seaborgium","No","Rn5f146d2","6d2","2","5f146d 2D3/2",0.0472,5e-04,"L7830"
106,"Sg VI",5,101,"Seaborgium","Md","Rn5f146d","5f146d","2D3/2","5f14 1S0",0.0593,5e-04,"L7830"
106,"Sg VII",6,100,"Seaborgium","Fm","Rn5f14","5f14","1S0","5f13 2F°7/2",0.109,0.002,"L8672c99"
106,"Sg VIII",7,99,"Seaborgium","Es","Rn5f13","5f13","2F°7/2","5f12 3H6",0.122,0.0021,"L8672c99"
106,"Sg IX",8,98,"Seaborgium","Cf","Rn5f12","5f12","3H6","5f11 4I°15/2",0.152,0.0022,"L8672c99"
106,"Sg X",9,97,"Seaborgium","Bk","Rn5f11","5f11","4I°15/2","5f10 5I8",0.17,0.0022,"L8672c99"
106,"Sg XI",10,96,"Seaborgium","Cm","Rn5f10","5f10","5I8","5f9 6H°15/2",0.2,0.0024,"L8672c99"
106,"Sg XII",11,95,"Seaborgium","Am","Rn5f9","5f9","6H°15/2","5f8 7F6",0.224,0.0025,"L8672c99"
106,"Sg XIII",12,94,"Seaborgium","Pu","Rn5f8","5f8","7F6","5f7 8S°7/2",0.251,0.003,"L8672c99"
106,"Sg XIV",13,93,"Seaborgium","Np","Rn5f7","5f7","8S°7/2","5f6 7F0",0.285,0.003,"L8672c99"
106,"Sg XV",14,92,"Seaborgium","U","Rn5f6","5f6","7F0","5f5 6H°5/2",0.306,0.003,"L8672c99"
106,"Sg XVI",15,91,"Seaborgium","Pa","Rn5f5","5f5","6H°5/2","5f4 5I4",0.339,0.003,"L8672c99"
106,"Sg XVII",16,90,"Seaborgium","Th","Rn5f4","5f4","5I4",NA,NA,NA,NA
106,"Sg XXIX",28,78,"Seaborgium","Pt","Xe4f145d10","5d10","1S0","5d9 2D5/2",0.885,0.004,"L8672c99"
106,"Sg XXX",29,77,"Seaborgium","Ir","Xe4f145d9","5d9","2D5/2","5d8 3F4",0.921,0.004,"L8672c99"
106,"Sg XXXI",30,76,"Seaborgium","Os","Xe4f145d8","5d8","3F4","5d7 4F9/2",0.958,0.004,"L8672c98,c99"
106,"Sg XXXII",31,75,"Seaborgium","Re","Xe4f145d7","5d7","4F9/2","5d6 5D4",0.998,0.004,"L8672c98,c99"
106,"Sg XXXIII",32,74,"Seaborgium","W","Xe4f145d6","5d6","5D4","5d5 6S5/2",1.036,0.004,"L8672c99"
106,"Sg XXXIV",33,73,"Seaborgium","Ta","Xe4f145d5","5d5","6S5/2","5d4 5D0",1.073,0.005,"L8672c99"
106,"Sg XXXV",34,72,"Seaborgium","Hf","Xe4f145d4","5d4","5D0","5d3 4F3/2",1.143,0.005,"L8672c99"
106,"Sg XXXVI",35,71,"Seaborgium","Lu","Xe4f145d3","5d3","4F3/2","5d2 3F2",1.181,0.005,"L8672c99"
106,"Sg XXXVII",36,70,"Seaborgium","Yb","Xe4f145d2","5d2","3F2","5d 2D3/2",1.223,0.005,"L8672c99"
106,"Sg XXXVIII",37,69,"Seaborgium","Tm","Xe4f145d","5d","2D3/2","4f14 1S0",1.263,0.004,"L8672c99"
106,"Sg XXXIX",38,68,"Seaborgium","Er","Xe4f14","4f14","1S0","4f145p5 2P°3/2",NA,NA,NA
106,"Sg XL",39,67,"Seaborgium","Ho","Cd4f145p5","4f145p5","2P°3/2","4f145p4 3P2",NA,NA,NA
106,"Sg XLI",40,66,"Seaborgium","Dy","Cd4f145p4","4f145p4","3P2","4f145p3 2P°3/2",NA,NA,NA
106,"Sg XLII",41,65,"Seaborgium","Tb","Cd4f145p3","4f145p3","2P°3/2","4f145p2 3P0",NA,NA,NA
106,"Sg XLIII",42,64,"Seaborgium","Gd","Cd4f145p2","4f145p2","3P0","4f145p 2P°1/2",NA,NA,NA
106,"Sg XLIV",43,63,"Seaborgium","Eu","Cd4f145p","4f145p","2P°1/2","4f14 1S0",NA,NA,NA
106,"Sg XLV",44,62,"Seaborgium","Sm","Cd4f14","4f14","1S0","4f145s 2S1/2",NA,NA,NA
106,"Sg XLVI",45,61,"Seaborgium","Pm","Kr4d104f145s","4f145s","2S1/2","4f14 1S0",NA,NA,NA
106,"Sg XLVII",46,60,"Seaborgium","Nd","Kr4d104f14","4f14","1S0","4f13 2F°7/2",NA,NA,NA
106,"Sg XLVIII",47,59,"Seaborgium","Pr","Kr4d104f13","4f13","2F°7/2","4f12",NA,NA,NA
106,"Sg XLIX",48,58,"Seaborgium","Ce","Kr4d104f12","4f12",NA,"4f11 4I°15/2",NA,NA,NA
106,"Sg L",49,57,"Seaborgium","La","Kr4d104f11","4f11","4I°15/2","4f10 5I8",NA,NA,NA
106,"Sg LI",50,56,"Seaborgium","Ba","Kr4d104f10","4f10","5I8","4f9 6H°15/2",NA,NA,NA
106,"Sg LII",51,55,"Seaborgium","Cs","Kr4d104f9","4f9","6H°15/2","4f8 7F6",NA,NA,NA
106,"Sg LIII",52,54,"Seaborgium","Xe","Kr4d104f8","4f8","7F6","4f7 8S°7/2",NA,NA,NA
